ID	name	latitude	longitude	rdc	
55263	JOSLYN	57.304768	-111.872635	0	 
55274	MCKAY	57.041153	-111.903763	0	 
55276	GREEN	57.242447	-111.070259	0	 
55277	BLACK	57.177189	-111.131233	0	 
55280	BRINTNELL	56.153698	-113.462952	0	 
55289	JACK	57.239014	-111.394211	0	 
55312	MARGUERITE	54.586079	-110.81073	0	 
55348	WHITEFISH	54.412121	-111.750336	0	 
55402	SALT	56.59296	-111.312065	0	 
55403	PAINTEARTH	52.427094	-111.755196	0	 
55422	NEVIS	52.383862	-113.02562	0	 
55431	TINCHEBRAY	52.384247	-112.046745	0	 
55435	HALKIRK	52.279358	-112.049133	0	 
55462	YEO	56.759106	-112.149437	0	 
55469	BATTLE	52.46788	-112.132683	0	 
55481	SHEERNESS	51.442081	-111.793648	0	 
55484	ANDERSON	51.42894	-111.799675	0	 
55486	SHEERNESS	51.442081	-111.793648	0	 
55489	BATTLE	52.46788	-112.132683	0	 
55499	CORDEL	52.46418	-112.130981	0	 
55574	NILREM	52.607903	-111.239044	0	 
55605	THICKWOOD	56.756367	-111.754646	0	 
55610	MCCLELLAND	57.429268	-111.143616	0	 
55615	HEATHFIELD	53.851307	-113.208038	0	 
55626	AMR02	56.785126	-112.108711	0	 
55649	HANSMAN	52.406914	-110.585724	0	 
55655	DAWES	56.295235	-111.719063	0	 
55669	AMR02	56.785126	-112.108711	0	 
55670	BIRCHWOOD	56.763378	-112.133583	0	 
55676	EDD65Sub	57.242058	-110.855461	0	 
55677	29EDD-56	56.961887	-111.412003	0	 
55680	BITUMONT/9L32	57.395149	-111.624557	0	 
55736	BLACKSPRING	50.136398	-112.884308	0	 
55737	TRAVERS	50.136066	-112.724701	0	 
55764	SUMMERSIDE/1058L	53.43388	-113.455032	0	 
55788	WOLF	52.698059	-113.504181	0	 
55932	PEMUKAN	51.984741	-110.60321	0	 
55946	OAKLAND	51.352345	-111.805489	0	 
55959	LANFINE	51.405586	-110.560989	0	 
55963	COYOTE	51.440765	-112.214401	0	 
56214	29EDD-34	56.998703	-111.445076	0	 
56291	KETTLE	55.918507	-110.883011	0	 
56346	GOOSE	49.51553	-113.923912	0	 
56451	PICTURE	49.827347	-112.73497	0	 
56544	ENMAX	50.908878	-113.901108	0	 
57612	SECORD	57.395149	-111.624557	0	 
59603	KEARL	57.429176	-111.138321	0	 
59662	WHITLA	49.610146	-111.174599	0	 
59669	BOWMANTON	50.17741	-110.480118	0	 
64090	PANAMA	40.335899	-118.2743	0	 
66503	Teton	43.537701	-110.836403	0	 
69088	3BUTTES_WG	43.013302	-106.007698	0	 
70009	CRAIG_YV	40.471329	-107.580284	0	 
70018	SODALAKE	39.632599	-105.158096	0	 
70025	ALMSACT2	37.459278	-105.894859	0	 
70032	ALMA	39.2677	-106.047699	0	 
70038	ARAPAHOE	39.6689	-105.003098	0	 
70041	ARVADA_PS	39.797401	-105.0299	0	 
70046	BUCKLEY2	39.668365	-104.771255	0	 
70047	KNUTSON2	39.944801	-104.679016	0	 
70048	GREENVAL	39.916599	-104.544403	0	 
70053	BLUERIVR	39.792099	-106.137299	0	 
70055	BMONT_TP	38.853401	-106.138199	0	 
70057	PTARMGN	39.65197	-106.065102	0	 
70061	BOONE	38.255676	-104.223907	0	 
70064	BRECKRDG	39.485023	-106.032722	0	 
70067	BUCKLEY1	39.668365	-104.771255	0	 
70068	BURROCYN	37.132221	-104.65313	0	 
70072	CABINCRK	39.653755	-105.708244	0	 
70078	CAMEO	39.148148	-108.317291	0	 
70081	FAIRGRNDS	39.94384	-104.884811	0	 
70088	GOREPASS	40.111851	-106.437569	0	 
70094	CF&IFURN	38.213402	-104.578102	0	 
70100	CHATFLD	39.5947	-105.111198	0	 
70107	CHEROKEE7	39.808201	-104.966904	0	 
70112	CLARK	39.593899	-104.871002	0	 
70113	CLIFTON	39.081799	-108.4403	0	 
70122	COMANCHE	38.2113	-104.576302	0	 
70139	DANIELPK	39.494202	-104.905098	0	 
70141	DAKOTA	39.708	-104.991699	0	 
70149	DENVTM	39.737293	-105.019279	0	 
70156	DILLON	39.608898	-105.991203	0	 
70163	ELATI1	39.736401	-104.993797	0	 
70170	NREL	39.890556	-105.24028	0	 
70192	FTLUPTON	40.100368	-104.772377	0	 
70190	DAVIS_PS	40.14431	-104.744835	0	 
70200	GLENNPS	39.9006	-104.978798	0	 
70205	GRANDJCT	39.047001	-108.414597	0.07	 
70206	GRANDJPS	39.047001	-108.414597	0	 
70211	GUNBARRE2	40.083599	-105.202301	0	 
70212	GREENWD	39.601398	-104.922203	0	 
70213	GUNBARRE1	40.083302	-105.202599	0	 
70232	HOPKINS	39.485729	-107.191864	0	 
70233	HORIZON	39.098461	-108.580925	0	 
70237	IDAHOSPG	39.74268	-105.47966	0	 
70239	JEWELL2	39.682667	-104.877258	0	 
70241	JORDAN	39.59557	-104.816513	0	 
70247	LAJUNTAT	37.983849	-103.571129	0	 
70253	LAMAR_CO	38.206989	-102.530106	0	 
70254	LAMAR_CO	38.206989	-102.530106	0	 
70260	LEETSDAL	39.706554	-104.918221	0	 
70261	LEGGETT	40.018761	-105.205673	0	 
70266	LOOKOUT	39.734203	-105.203201	0	 
70268	ADOBE	39.117199	-108.653801	0	 
70274	MALTA	39.188663	-106.325424	0	 
70278	MARCY	39.524784	-104.970406	0	 
70283	MEADOWHL	39.624786	-104.791016	0	 
70284	SURREYRG	39.521996	-104.848442	0	 
70286	MIDWAYPS	38.557701	-104.687302	0	 
70291	MONROEPS	39.716648	-104.944572	0	 
70297	NIWOT	40.069901	-105.179001	0	 
70299	STKGULCH	39.490505	-108.114555	0	 
70307	P.VALLEY	39.988186	-104.845047	0	 
70309	PARACHUT	39.466301	-108.044098	0	 
70311	PAWNEE	40.216537	-103.678604	0	 
70313	ORCHARD	39.609299	-104.792297	0	 
70322	PLAINVW	39.884651	-105.239319	0	 
70323	PRAIRIE3	39.550201	-104.9049	0	 
70324	LACOMBE	39.758217	-105.000023	0	 
70658	PLAZA	37.660599	-106.240059	0	 
70393	PONCHA_PS	38.5093	-106.092003	0	 
70331	PRAIRIE1	39.550201	-104.9049	0	 
70335	PUEB_W	38.285599	-104.69207	0	 
70336	PUEB_TP	38.285599	-104.69207	0	 
70343	QUINCY	39.638802	-104.5774	0	 
70347	RAMON	37.704929	-106.558083	0	 
70355	RIDGE	39.7892	-105.122704	0	 
70356	WEELERPS	39.473831	-108.094246	0	 
70357	BENCH	39.579876	-108.103432	0	 
70358	RIFLE_PS	39.520401	-107.741798	0	 
79056	RIFLE_CU	39.518593	-107.729645	0	 
70362	RIVERDAL	39.8815	-104.918404	0	 
70417	SULLIVN2	39.651917	-104.89373	0	 
70369	RUSSELL	39.7896	-105.089897	0	 
70375	SUNPOWER	37.693138	-105.994797	0	 
70387	SHOSHONE	39.570194	-107.227097	0	 
70392	SKYRANCH	39.792835	-104.676765	0	 
70394	SMELTER	38.552528	-106.020721	0	 
70396	SMOKYHIL	39.631199	-104.714798	0	 
70399	BEAVER_CK2	40.256718	-103.595627	0	 
70410	ST.VRAIN	40.245094	-104.874687	0	 
70411	STANLEY	37.63221	-106.002281	0	 
70412	STMBEACH	38.121429	-104.681831	0	 
70427	TARRYALL	39.072876	-105.4189	0	 
70428	TECH_CTR	39.633041	-104.902336	0	 
70432	TOWER	39.768009	-104.767548	0	 
70438	UINTAH	39.172363	-108.770401	0	 
70447	VALMONT6	40.017147	-105.204063	0	 
70452	VILAS	37.38879	-102.467003	0	 
70459	WALSENBG	37.61763	-104.800087	0	 
70466	WATERTON	39.497189	-105.071404	0	 
70464	WATERTON	39.4972	-105.071602	0	 
70465	MIDWAYPS	38.560902	-104.689888	0	 
70467	WAVERLY	37.38673	-106.002647	0	 
70471	WELD_PS	40.427101	-104.807404	0	 
70472	WILOW_CK	38.078838	-102.595291	0	 
70474	WINDSOR	40.475391	-104.885376	0	 
70481	MONACO12	39.628941	-104.909386	0	 
70488	JMSHAFR4	40.098148	-104.774017	0	 
70491	TOLGATE	39.68314	-104.827492	0	 
70005	QF_CPP3T	40.240299	-103.630058	0	 
70512	JEWELL1	39.682667	-104.877258	0	 
70513	HOMESTEA	39.525368	-104.717461	0	 
70524	SULPHUR	39.508606	-104.782562	0	 
70526	IMBODEN	39.787334	-104.582573	0	 
70527	SANTEFE	39.548176	-105.041229	0	 
70528	SPRUCE2	39.741722	-104.683319	0	 
70529	JLGREEN	39.978401	-104.97937	0	 
70530	PICADIL	39.751598	-104.732201	0	 
70532	POWHATON	39.696133	-104.684731	0	 
70533	LEMON	39.481544	-104.814987	0	 
70535	COOLEYMA	39.635101	-106.904404	0	 
70539	CHMBERS	39.76144	-104.812531	0	 
70543	SIMMS	39.899548	-105.146172	0	 
70544	ISABELLE	40.058037	-105.051178	0	 
70545	BRICKCTR	39.623093	-104.452469	0	 
70551	MURPHY	39.609001	-104.703003	0	 
70560	LAMAR_DC	38.207462	-102.527695	0	 
70570	PLNENDSS	39.857201	-105.224602	0	 
70574	MOONGLCH	39.86364	-105.202248	0	 
70590	RMEC3	40.0896	-104.5952	0	 
70592	SPNDLE2	40.094444	-104.903191	0	 
70597	HARVEST_MI	39.635693	-104.700706	0	 
70598	PAWNEE2	40.216591	-103.678413	0	 
70599	SMOKYHIL	39.632362	-104.714638	0	 
70601	DANIELPK	39.494118	-104.905525	0	 
70605	HENRYLAK	40.01601	-104.754967	0	 
70609	SILVSADL	39.882366	-104.857147	0	 
70610	REUNION	39.882637	-104.767975	0	 
70623	TITAN_S1	39.685799	-104.020302	0	 
70624	TITAN230_mdp	39.685936	-104.020889	0	 
70625	LIMON1_W	39.374802	-103.656059	0	 
70626	LIMON2_W	39.359798	-103.594299	0	 
70627	LIMON3_W	39.360798	-103.415169	0	 
70628	RUSHCK_W1	39.171082	-103.847946	0	 
70630	SHORTGRASS	39.104362	-103.234306	0	 
70654	COMANCHE	38.21125	-104.575073	0	 
70660	GOLDEN_WEST	38.997597	-104.248512	0	 
70678	CEDARPT_W2_3	39.685799	-104.020302	0	 
70700	CO_GRN_W	37.704399	-102.609695	0	 
70705	TWNBUTTE	37.673401	-102.822701	0	 
70711	PTZLOGN4	40.977798	-103.216599	0	 
70718	SPRINGCN1230	40.965034	-103.037323	0	 
70820	KEENESBURG	40.107975	-104.551186	0	 
70821	CEDARCK_1	40.863277	-104.066536	0	 
70833	CEDARCK2	40.8634	-104.066299	0	 
70927	HARTSELT	39.077099	-105.865196	0	 
70937	COGENTRIX_PV	37.598511	-105.955879	0	 
72103	WRAY	40.08725	-102.260399	0	 
72105	CALHANTP	39.010437	-104.366524	0	 
72129	OLIVECRK	40.031986	-102.265579	0	 
72130	OLIVETAP	40.031986	-102.265579	0	 
72140	KEOTA	40.742409	-104.227493	0	 
72146	CHALKBLF	40.741886	-104.220619	0	 
72200	ERIE	40.027218	-104.956596	0	 
72201	SIPRES	40.020191	-104.800484	0	 
72403	S_KERSEY	40.351543	-104.585999	0	 
72475	ALKALI_TS	38.734379	-106.871597	0	 
72700	CAROUSEL	39.359936	-102.175652	0	 
72710	LANDSMAN_CK	39.361057	-102.335579	0	 
72740	COWCREEK	38.244999	-107.758003	0	 
72781	DOECANYN	37.707249	-108.774445	0	 
72782	ANASAZI	37.597992	-108.773193	0	 
72789	NORWOOD	38.1143	-108.297302	0	 
72794	WILSNMSA	37.937569	-108.009087	0	 
72801	PEACHVLY	38.586601	-107.921257	0	 
72818	WAYNE_CH	41.145561	-104.643997	0.162	 
73009	ARCHER	41.145	-104.649002	0	 
73012	AULT	40.606998	-104.813004	0	 
73016	B_CKTRI	40.256134	-103.59742	0	 
73017	B.SANDY	39.301506	-103.641365	0	 
73018	BIGSANDY	39.301506	-103.641365	0	 
73019	BASIN	44.2757	-108.082901	0	 
73036	BURLNGTN	39.358353	-102.242134	0	 
73037	BUSHNELL	41.144432	-103.777679	0	 
73038	BUSHNLTP	41.144432	-103.777679	0	 
73041	CARTERMT	44.072468	-108.744019	0	 
73047	DEERINGL	40.140518	-102.737503	0	 
73049	DELCAMIN	40.196384	-104.943283	0	 
73061	FRASER	39.957932	-105.847618	0	 
73072	GOREPASS	40.111851	-106.437569	0	 
73081	HDOME	43.774429	-108.561066	0	 
73083	HELL	39.568882	-102.59137	0	 
73084	HELL	39.568882	-102.59137	0	 
73087	WESTHILL	43.434536	-103.501884	0	 
73089	HRSTHTAP	40.501633	-105.149849	0	 
73093	JIMREADY	43.693325	-108.267677	0	 
73095	KERSEYTP	40.377979	-104.58078	0	 
73108	LAR_RIVR	42.107414	-104.887367	0	 
73117	LOST	40.218407	-104.337296	0	 
73125	LSCHANCE	39.7397	-103.630402	0	 
73131	MCGREW	41.714993	-103.436272	0	 
73138	MT_ELBRT	39.105999	-106.347	0	 
73139	MYERS	41.166866	-104.694031	0	 
73140	MYERS	41.166866	-104.694031	0	 
73142	N.YUMA	40.2626	-102.737648	0	 
73143	N_YUMA	40.2626	-102.737648	0	 
73146	OASISTAP	41.484261	-105.765411	0	 
73148	OSAGE	43.971901	-104.410851	0	 
73154	POLECRK	41.321434	-104.691399	0	 
73164	LANGE	44.119808	-103.260674	0	 
73166	REDWILLW	40.814217	-101.340767	0	 
73168	RENO	43.845676	-105.404152	0	 
73170	RIVERTON	43.0177	-108.4123	0	 
73173	ROUNDTOP	41.438316	-104.348183	0	 
73180	SIDNEY	41.192001	-103.050201	0	 
73181	Virginia	41.164001	-102.987	0	 
73185	SO.FORK	39.568985	-102.240936	0	 
73186	LOOKOUT1	44.536823	-103.852272	0	 
73190	STEGALL	41.819778	-103.943405	0	 
73192	STORY	40.254967	-103.5896	0	 
73193	STORY	40.253883	-103.58815	0	 
73195	TCAPS	43.649948	-108.227417	0	 
73200	TIMNATH	40.602482	-104.991837	0	 
73206	VERNONTP	39.934467	-102.260834	0	 
73209	WANIBETP	39.129135	-102.240158	0	 
73212	WELDLM	40.426998	-104.806999	0	 
73214	WILDCAT	41.995487	-103.352882	0	 
73216	WINDRIVR	43.004242	-108.479225	0	 
73217	WINDRIVT	43.004242	-108.479225	0	 
73220	WINDYGAP	40.112015	-105.986183	0	 
73223	WRAY	40.08725	-102.260399	0	 
73224	WRAY	40.08725	-102.260399	0	 
73234	JIMRDYTP	43.693325	-108.267677	0	 
73276	TEKLA	43.556633	-105.368584	0	 
73283	YELOWCRK	44.322868	-103.753242	0	 
73294	HUGHESRD	44.307789	-105.205711	0	 
73296	FRASER	39.957932	-105.847618	0	 
73304	CRETESWT	40.446217	-102.051132	0	 
73318	LIMON	39.261402	-103.673958	0	 
73331	WRAYWAPA	40.08725	-102.260399	0	 
73365	EMIGRANT	41.807266	-103.868698	0	 
73370	LOSTCKTP	40.21801	-104.414848	0	 
73402	FALCONMV	38.908546	-104.624908	0	 
73405	GEESEN	38.795975	-104.628227	0	 
73413	MIDWAYBR	38.561001	-104.691002	0	 
73460	BLK	39.012165	-104.627533	0	 
73469	WAVERLY	40.683182	-105.075317	0	 
73485	BURL	39.358353	-102.242134	0	 
73488	TERRYRCH	41.042999	-104.806999	0	 
73502	DACONO	40.085876	-104.960907	0	 
73503	ERIE	40.027218	-104.956596	0	 
73531	LINCOLRD	39.203384	-103.701981	0	 
73536	CHEYENNE	41.112	-104.813004	0	 
73551	CCW	38.505123	-105.319412	0	 
73556	WAGONWHL	40.271687	-105.195816	0	 
73571	SNOWYRAN	41.334126	-105.560226	0	 
73572	MIRACLEM	42.231342	-106.846855	0	 
73579	SPRINGCA	40.964657	-103.036613	0	 
73597	OWL_CRK	40.944847	-104.79937	0	 
73616	N_PARK	40.8116	-106.291	0	 
73632	Yellowtail	45.308998	-107.953003	0	 
74027	RCSOUTH1	44.025196	-103.227638	0	 
74030	DONKYCRK	44.285713	-105.371864	0	 
74035	MINNKHAT	43.444233	-103.684387	0	 
74058	SGBRUSH	43.863316	-104.27951	0	 
74068	WESTRC	44.086815	-103.261902	0	 
76312	TONGUERR	44.97179	-106.854347	0	 
76351	RCDC	44.010132	-103.165741	0	 
76400	PUMPKIN	43.77261	-105.780411	0	 
76401	BARBERCK	44.167625	-105.891685	0	 
76402	DRY_FORK	44.39201	-105.464394	0	 
76409	DECKER	45.027161	-106.826424	0	 
76410	WYOMONT	45.110516	-106.870667	0	 
76412	Bill	44.323097	-104.416779	0	 
78120	FORDHAM	40.143162	-105.139366	0	 
79002	AXIAL	40.294849	-107.792023	0	 
79004	BASALT	39.3713	-107.050797	0	 
79007	BLUEMESA	38.451519	-107.33815	0	 
79011	CAHONE	37.710861	-108.741287	0	 
79014	CRAIG_345	40.47163	-107.591866	0	 
79021	CCI	38.429001	-107.535004	0	 
79023	DURANGO	37.243771	-107.899223	0	 
79039	HDN	40.480133	-107.185188	0	 
79042	HOTCHKIS	38.78651	-107.725189	0	 
79044	LOSTCANY	37.430759	-108.466652	0	 
79045	LOSTCANNY	37.430759	-108.466652	0	 
79046	MEEKER	40.006519	-107.98008	0	 
79048	MONTROSE	38.43877	-107.950607	0	 
79049	MONTROSE	38.43877	-107.951042	0	 
79050	NORTHFRK	38.80888	-107.611847	0	 
79052	NUCLA	38.239349	-108.506851	0	 
79054	PON	38.508999	-106.092003	0	 
79058	RIFLE_CU	39.522491	-107.743431	0	 
79059	RFLUC230	39.521	-107.68	0	 
79064	SHR	36.797001	-108.476997	0	 
79065	STEAMBT	40.488029	-106.851112	0	 
79069	WOLCOTT	39.695	-106.6884	0	 
79070	NORTH_FK	38.80888	-107.611847	0	 
79071	HESPERUS	37.185329	-108.015839	0	 
79072	HESPERUS	37.185329	-108.015839	0	 
79073	BLUEDOOR	37.311771	-108.604233	0	 
79075	EMPIRETS	37.486481	-108.61013	0	 
79077	BAYFIELD	37.224171	-107.618927	0	 
79078	BODO	37.249931	-107.879066	0	 
79079	BULLOCK	38.472919	-107.879723	0	 
79080	CASCADEL	37.633671	-107.80378	0	 
79081	CRSTBUTT	38.861568	-106.974747	0	 
79082	HAPPYCAN	38.442402	-107.890419	0	 
79083	JUANITA	38.918709	-107.509293	0	 
79084	LAKECITY	38.024471	-107.309502	0	 
79085	NORTHMSA	38.516949	-107.917099	0	 
79086	PAGOSA	37.296379	-107.073402	0	 
79088	TAMARRON	37.633671	-107.80378	0	 
79090	SKITO	38.548031	-106.953552	0	 
79091	FOIDELCK	40.3703	-107.042297	0	 
79103	GARNET	38.71542	-107.904549	0	 
79104	GARNETAP	38.71542	-107.904549	0	 
79111	MANCOSTP	37.376675	-108.311394	0	 
79115	SPRCKTAP	38.471134	-107.925911	0	 
79126	FGS	40.912998	-109.426003	0	 
79142	Hayden	40.480999	-107.185997	0	 
79163	Morrow	38.452	-107.544998	0	 
79179	GRT	37.508877	-108.60981	0	 
79180	GRCUT	37.508877	-108.60981	0	 
79182	DOUGHSPN	38.809502	-108.008797	0	 
79183	STRNELSN	38.769024	-108.196259	0	 
79184	GUNVAL	38.7551	-108.009743	0	 
79189	SUNSH	37.886539	-107.90345	0	 
79191	COYOTE	37.011429	-108.037331	0	 
79192	SOCANAL	38.405239	-107.79377	0	 
79194	BURROBDG	37.84623	-107.726547	0	 
79250	ATLA	39.518593	-107.729645	0	 
79256	SILVERTN	37.804722	-107.668182	0	 
79260	ELPASOTP	37.013439	-108.062721	0	 
79264	W.RV.CTY	40.082649	-108.227303	0	 
79266	MEEKER	40.007702	-107.9795	0	 
79356	MCBRYDE	39.949924	-108.332222	0	 
79603	ANIMAS	36.724712	-108.191757	0	 
79614	BLUFVIEW	36.717079	-108.212547	0	 
79628	GLADETAP	36.911758	-108.078537	0	 
79629	HARE	36.731781	-107.94622	0	 
79641	MILAGR	36.737633	-107.94101	0	 
79643	NAVAJO	36.805492	-107.613327	0	 
79657	TURLY_S	36.73901	-107.800079	0	 
79990	Waterflow	36.817001	-108.442001	0	 
80192	SLS	55.714199	-121.351601	0	 
80471	MKL	55.284698	-121.457298	0	 
80472	QTY	55.184299	-120.854897	0	 
80552	ULR	50.6586	-123.447899	0	 
80554	JMC	50.603298	-124.027199	0	 
80556	BDH	50.635201	-123.404999	0	 
80559	TIS	50.2794	-122.859398	0	 
80560	PSY	49.7878	-124.1763	0	 
80598	FKR	56.718498	-130.684692	0	 
80644	MNK	55.4967	-121.614304	0	 
80674	FLW	49.138302	-122.789497	0	 
80707	SGB	55.745602	-121.139297	0	 
80712	SRN	55.962399	-121.080597	0	 
80795	NRTHGATE	56.400833	-130.00914	0	 
80797	VOL	56.729599	-130.596405	0	 
80851	MML	55.122799	-124.027496	0	 
80853	GBH	55.745602	-121.139297	0	 
80914	GTP	48.473598	-123.360802	0	 
80919	TAT	57.7132	-129.987701	0	 
81025	MKT	55.283901	-121.394203	0	 
81144	MLW	55.282501	-121.391998	0	 
160101	ASARCO	31.997	-111.053001	0	 
160102	CANOARCH	31.808001	-111.003998	0	 
160103	CIENEGA	32.035	-110.722	0	 
160104	CLEAR	31.881001	-111.097	0	 
160107	CYPRUS	31.881001	-111.097	0	 
160108	DELCERRO	32.297001	-111.042999	0	 
160109	DMP	32.16	-110.922997	0	 
160112	DREXEL	32.148998	-110.945	0	 
160113	E.LP	32.230999	-110.833	0	 
160116	FT.HUACH	31.563999	-110.351997	0	 
160117	GREENVLY	31.854	-110.973	0	 
160124	LACANADA	32.368999	-110.980003	0	 
160125	LOSREALS	32.117001	-110.757004	0	 
160128	MIDVALE	32.148998	-111.011002	0	 
160130	NE.LP	32.271	-110.916	0	 
160132	N.	32.398998	-111.127998	0	 
160133	ORNGROVE	32.323002	-110.996002	0	 
160134	PANTANO	32.188999	-110.821999	0	 
160136	RANVISTO	32.424999	-110.970001	0	 
160138	RBWILMOT	32.099998	-110.859001	0	 
160139	RILLITO	32.294998	-110.987999	0	 
160140	ROBERTS	32.188999	-110.750999	0	 
160142	S.TRAIL	32.188999	-110.772003	0	 
160143	SN.CRUZ	32.424999	-110.981003	0	 
160144	SNYDER	32.296001	-110.835999	0	 
160305	SOUTH	31.998329	-110.9664	0	 
160500	TORTOLIT	32.544441	-111.285599	0	 
160151	TUCSON	32.23	-110.975998	0	 
160152	TWNTYSEC	32.209	-110.899002	0	 
160156	WESTINA	32.335999	-111.060997	0	 
160310	WESTWING	33.707218	-112.321701	0	 
160301	GREENLEE	32.966671	-109.172501	0	 
160302	MCKINLEY	35.592781	-108.817497	0	 
160306	SPRINGR	34.3125	-109.160797	0	 
160312	WINCHSTR	32.190281	-110.203903	0	 
161100	CANEZ	31.507999	-111.001999	0	 
161101	KANTOR	31.677999	-111.036003	0	 
161103	SONOITA	31.468	-110.974998	0	 
161105	VALNCIA	31.363001	-110.931	0	 
164300	COPPERVR	33.029831	-109.313057	0	 
164201	FRISCO	33.035	-109.351387	0	 
164202	PD-MORNC	32.988335	-109.275002	0	 
18105	AIR	36.313	-114.988403	0	 
400150	Adair	44.706299	-123.217499	0	 
401030	Berrian	45.938	-119.152901	0	 
401031	Irrigo	45.945599	-119.111198	0	 
401032	Spaw	45.969898	-119.057404	0	 
401330	SAM_BON_JMP	48.6716	-116.304199	0	 
401570	Radar	43.2775	-120.378998	0	 
401990	Blakeslee	46.735901	-122.9814	0	 
401991	Blakeslee	46.735901	-122.9814	0	 
402170	River	45.634701	-121.203499	0	 
403230	Custer-Ingle	49.0019	-122.724098	0	 
404290	Fords	46.736801	-123.050102	0	 
404890	Bakeoven	45.161701	-120.902298	0	 
404910	Gum	46.176701	-119.108704	0	 
404931	H2F_1	45.946899	-119.276802	0	 
404932	H2F_2	46.005798	-119.307899	0	 
404933	H2F_3	46.035301	-119.3181	0	 
404934	HEF_4	46.0504	-119.321098	0	 
405470	Horse	45.934601	-119.630501	0	 
405471	Sunheaven	45.9986	-119.6035	0	 
405472	Sunheaven2	46.0513	-119.590202	0	 
405473	Columbia	45.9692	-119.603897	0	 
405474	Horse	45.927299	-119.6231	0	 
405475	South	45.938202	-119.582497	0	 
405476	PRIOR	45.923801	-119.4356	0	 
405477	Sandpiper	45.893799	-119.695099	0	 
405478	Whitcomb	45.866402	-119.805702	0	 
405479	Carma	45.8661	-119.851501	0	 
405490	Sun	46.043499	-119.591698	0	 
405491	Sun	46.040699	-119.421097	0	 
406050	Kennewick	46.1978	-119.119003	0	 
407470	Monroe-Novel	47.686001	-122.005798	0	 
407730	North	46.3004	-119.136002	0	 
408190	Plymouth	45.9259	-119.412804	0	 
408192	PRIOR_2	45.952499	-119.4347	0	 
408193	PRIOR_3	46.001099	-119.434196	0	 
408194	PRIOR_4	46.042099	-119.419899	0	 
408195	M.A.	45.938202	-119.9095	0	 
408411	McKinley	48.1357	-123.465202	0	 
408570	Priest	48.2164	-116.865097	0	 
408590	PROSSER	46.211498	-119.766403	0	 
408630	Rainbow	44.0023	-123.241402	0	 
409210	Grand	45.062698	-123.608704	0	 
409290	SAN_SEL_JMP	48.340302	-116.544296	0	 
41035	Stevenson	45.6474	-121.961601	0	 
413190	Columbia	45.616699	-120.187698	0	 
413312	Tarlett	46.370998	-124.026001	0	 
413501	Quarry	45.9086	-119.317497	0	 
45035	Captain	42.0798	-121.390297	0	 
464271	EASTPINE	47.614716	-122.30307	0	 
470470	Randle	46.534801	-121.934303	0	 
470471	Packwood	46.593601	-121.682899	0	 
470473	Packwood	46.603699	-121.658798	0	 
470910	USK	48.289299	-117.270699	0	 
471840	Bunker	46.6269	-123.097397	0	 
471850	Loup	48.389	-119.8908	0	 
472090	Pateros	48.048901	-119.924698	0	 
472790	Chevron	46.168201	-119.022003	0	 
472791	Phillips	46.156502	-119.010803	0	 
474390	Nippon	46.135201	-122.984268	0	 
47442	Mt.	46.128368	-122.987923	0	 
621001	MILL	46.104801	-112.875214	0	 
621006	SOUTH	45.91964	-112.457901	0	 
621004	DILLONSALMON	45.236198	-112.742302	0	 
621009	ANACONDACITY	46.133659	-112.948082	0	 
621010	MOREL	46.11792	-112.797478	0	 
621011	DEER	46.386589	-112.681831	0	 
621012	FAIRMONT	46.03875	-112.790009	0	 
621013	DEER	46.390221	-112.733162	0	 
621014	DEERLODGE	46.430328	-112.727982	0	 
621015	GOLDCREEKJCT	46.470058	-112.659683	0	 
621016	MT	46.57291	-112.86055	0	 
621017	BUTTECRUSHER	46.006359	-112.510094	0	 
621019	BUTTE	46.02739	-112.524307	0	 
621021	MONTANA	46.00354	-112.519897	0	 
621022	CONCENTRATOR	46.00819	-112.500633	0	 
621023	MONTANA	45.99366	-112.538239	0	 
621024	TAIL	46.020489	-112.491219	0	 
621025	BUTTE	45.930538	-112.518951	0	 
621026	RAMSAY	46.008629	-112.676033	0	 
621027	TAIL	46.030762	-112.493301	0	 
621029	RENOVA	45.81461	-112.111412	0	 
621036	PHILIPSBURG	46.32431	-113.291313	0	 
621054	PETERSONFLTS	44.988579	-112.976898	0	 
621070	DRMCLARKFORK	46.664341	-113.15332	0	 
621072	PRECIPITATOR	46.028679	-112.509727	0	 
621073	BARGE	46.03812	-112.483368	0	 
621074	TAILBOOSTR	46.00774	-112.498451	0	 
621075	PRECIPTATR	46.030128	-112.509903	0	 
621178	SHERIDANAUTO	45.377781	-112.134689	0	 
621080	CONT	45.982929	-112.473969	0	 
621082	INDUST	45.935211	-112.50473	0	 
621083	CONT	45.982182	-112.487778	0	 
621084	BASINCREEKGN	45.929901	-112.524788	0	 
621100	ASIMI	45.972401	-112.686501	0	 
621146	MAYFLOWER	45.788879	-112.001053	0	 
621148	MAYFLOWER	45.793011	-112.001373	0	 
621202	GOLDENSUNLGT	45.881931	-112.010902	0	 
622001	GF	47.542881	-111.222153	0	 
622006	ULM	47.433048	-111.511299	0	 
622009	GF	47.516609	-111.34478	0	 
622010	MISSION	47.31831	-111.729889	0	 
622011	GF	47.451118	-111.338539	0	 
622012	GF	47.48011	-111.256569	0	 
622013	GF	47.50235	-111.291901	0	 
622014	GF	47.494549	-111.231743	0	 
